Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1730768170.5704687,-61.03515625,63.96484375,62.01171875,41.50390625,-110.3515625
1730768170.574375,387.20703125,708.984375,200.68359375,284.66796875,-115.72265625
1730768170.5782812,145.5078125,-61.5234375,-107.421875,-18.06640625,90.33203125
1730768170.5821874,-354.00390625,-394.04296875,-248.046875,-316.40625,-37.59765625
1730768170.5860937,-208.0078125,324.21875,27.34375,-97.65625,-248.53515625
1730768170.601125,281.73828125,505.859375,145.5078125,232.91015625,-84.9609375
1730768170.6050313,216.796875,310.05859375,26.3671875,17.08984375,-32.2265625
1730768170.6089375,-292.48046875,168.9453125,-121.09375,-361.328125,-169.43359375
1730768170.6128438,-343.75,29.296875,-135.7421875,-229.00390625,-128.90625
1730768170.61675,121.09375,37.109375,23.92578125,150.87890625,23.4375
1730768170.6206563,250.0,-490.234375,-173.33984375,94.7265625,323.73046875
1730768170.6245625,-201.66015625,-625.0,-276.3671875,-322.75390625,208.0078125
1730768170.6284688,-425.29296875,-148.4375,-104.98046875,-342.7734375,-104.98046875
1730768170.632375,3.90625,-79.58984375,-20.01953125,86.9140625,20.01953125
1730768170.6362813,323.73046875,-412.109375,-107.421875,213.37890625,293.45703125
1730768170.6401875,5.859375,-86.9140625,28.3203125,-188.96484375,50.29296875
1730768170.6440938,-374.51171875,307.6171875,106.93359375,-367.1875,-268.06640625
1730768170.663125,-105.46875,100.5859375,68.359375,-7.8125,-115.72265625
1730768170.6670313,345.21484375,357.421875,178.7109375,252.44140625,-2.9296875
1730768170.6709375,171.875,509.765625,187.5,-55.17578125,-139.6484375
1730768170.6748438,-343.75,168.45703125,79.1015625,-358.3984375,-236.328125
1730768170.67875,-229.4921875,-52.24609375,107.91015625,-109.375,-130.37109375
1730768170.6826563,286.62109375,49.8046875,173.33984375,266.6015625,145.01953125
1730768170.6865625,286.62109375,86.42578125,99.12109375,85.44921875,226.5625
1730768170.6904688,-216.796875,21.484375,55.17578125,-333.984375,-159.1796875
1730768170.694375,-354.98046875,-551.26953125,-215.8203125,-222.65625,125.48828125
1730768170.6982813,101.5625,-812.5,-254.39453125,194.3359375,547.8515625
1730768170.7021875,361.328125,197.265625,173.33984375,167.48046875,31.25
1730768170.7060938,-64.453125,230.46875,32.2265625,-251.46484375,-231.4453125
1730768170.691125,-377.44140625,-244.62890625,-77.1484375,-317.3828125,-180.17578125
1730768170.6950312,25.390625,179.6875,151.3671875,88.8671875,-120.1171875
1730768170.6989374,394.53125,552.734375,192.87109375,243.1640625,-94.7265625
1730768170.7028437,63.96484375,9.765625,-14.16015625,-139.6484375,-73.73046875
1730768170.70675,-395.01953125,-417.96875,-216.30859375,-333.984375,-56.15234375
1730768170.7106562,-127.9296875,-206.54296875,-80.56640625,10.25390625,6.8359375
1730768170.7145624,354.98046875,129.39453125,160.64453125,285.64453125,56.640625
1730768170.7184687,201.66015625,-134.765625,-47.36328125,5.859375,68.84765625
1730768170.722375,-316.89453125,-510.25390625,-324.70703125,-337.40234375,-6.8359375
1730768170.7262812,-253.90625,-43.45703125,-63.96484375,-126.46484375,-146.97265625
1730768170.7301874,268.5546875,452.1484375,227.05078125,283.203125,-55.6640625
1730768170.7340937,298.828125,29.296875,-34.1796875,155.76171875,126.953125
1730768170.740125,-268.5546875,-994.62890625,-592.28515625,-255.37109375,408.203125
1730768170.7440312,-414.55078125,-802.734375,-419.921875,-223.6328125,249.0234375
1730768170.7479374,108.88671875,116.69921875,85.44921875,175.78125,-132.8125
1730768170.7518437,354.4921875,196.2890625,125.9765625,225.5859375,-105.46875
1730768170.75575,-80.078125,-52.24609375,-21.484375,-200.68359375,-130.37109375
1730768170.7596562,-428.7109375,-280.76171875,-195.80078125,-321.77734375,-175.78125
1730768170.7635624,-57.6171875,-128.90625,-22.4609375,66.89453125,-125.9765625
1730768170.7674687,326.171875,-342.28515625,-76.66015625,275.87890625,224.12109375
1730768170.771375,38.0859375,-682.6171875,-252.44140625,-86.42578125,291.9921875
1730768170.7752812,-384.27734375,-34.66796875,33.203125,-354.00390625,-181.640625
1730768170.7791874,-181.15234375,141.6015625,62.01171875,-46.875,-202.1484375
1730768170.7830937,290.0390625,178.22265625,93.26171875,282.2265625,-15.625
1730768170.783125,213.37890625,308.10546875,124.0234375,30.2734375,-92.7734375
1730768170.7870312,-306.640625,-13.671875,-82.03125,-325.1953125,-167.48046875
1730768170.7909374,-327.63671875,-343.75,-185.546875,-147.4609375,-62.98828125
1730768170.7948437,146.484375,-282.71484375,11.23046875,242.67578125,151.3671875
1730768170.79875,275.390625,33.203125,96.19140625,145.5078125,99.609375
1730768170.8026562,-187.01171875,-149.90234375,-124.0234375,-258.7890625,-96.19140625
1730768170.8065624,-409.1796875,-464.84375,-262.20703125,-242.1875,-28.80859375
1730768170.8104687,-4.8828125,-815.91796875,-371.09375,165.0390625,405.76171875
1730768170.814375,267.578125,-961.9140625,-311.03515625,239.2578125,587.890625
1730768170.8182812,-63.4765625,-170.41015625,11.23046875,-186.5234375,13.18359375
1730768170.8221874,-437.98828125,-140.13671875,-107.91015625,-337.890625,-222.65625
1730768170.8260937,-126.46484375,-132.8125,-55.17578125,35.64453125,-125.0
1730768170.828125,308.59375,507.32421875,212.40234375,277.83203125,-140.625
1730768170.8320312,90.8203125,437.5,93.26171875,-34.66796875,-171.38671875
1730768170.8359375,-396.97265625,-192.3828125,-130.37109375,-312.01171875,-185.05859375
1730768170.8398438,-272.4609375,-130.859375,4.8828125,-74.70703125,-127.44140625
1730768170.84375,194.82421875,238.28125,146.484375,249.0234375,-12.6953125
1730768170.8476562,174.31640625,87.890625,78.125,56.15234375,49.31640625
1730768170.8515625,-342.7734375,-528.3203125,-283.203125,-318.359375,222.16796875
1730768170.8554688,-432.12890625,-995.60546875,-444.82421875,-201.171875,416.9921875
1730768170.859375,116.2109375,-38.0859375,125.0,208.49609375,97.16796875
1730768170.8632812,311.5234375,518.06640625,214.84375,184.5703125,-126.953125
1730768170.8671875,-171.875,-28.80859375,-88.8671875,-234.375,-196.77734375
1730768170.8710938,-424.8046875,-87.890625,-29.296875,-270.01953125,-281.73828125
1730768170.872125,-12.6953125,345.703125,193.84765625,142.08984375,-203.125
1730768170.8760312,299.8046875,391.11328125,165.52734375,267.578125,-92.28515625
1730768170.8799374,-37.59765625,25.87890625,42.48046875,-135.7421875,-71.77734375
1730768170.8838437,-436.5234375,-269.04296875,-43.45703125,-323.2421875,-41.9921875
1730768170.88775,-160.15625,-99.609375,64.453125,21.97265625,-20.99609375
1730768170.8916562,276.85546875,144.53125,174.8046875,284.1796875,50.78125
1730768170.8955624,72.75390625,-649.4140625,-272.4609375,-1.953125,467.28515625
1730768170.8994687,-424.8046875,-953.61328125,-421.38671875,-317.87109375,423.33984375
1730768170.903375,-279.78515625,-14.16015625,68.359375,-93.26171875,-156.25
1730768170.9072812,227.5390625,226.5625,100.5859375,280.2734375,-49.8046875
1730768170.9111874,249.0234375,7.32421875,14.16015625,89.84375,48.828125
1730768170.9150937,-228.02734375,102.05078125,42.96875,-321.2890625,-253.90625
1730768170.933125,-327.63671875,144.53125,41.9921875,-226.5625,-334.47265625
1730768170.9370313,125.0,-38.57421875,-0.9765625,190.4296875,-36.62109375
1730768170.9409375,334.47265625,-5.37109375,17.578125,199.21875,62.98828125
1730768170.9448438,-72.265625,165.52734375,55.17578125,-228.02734375,-193.84765625
1730768170.94875,-351.5625,17.578125,6.34765625,-298.33984375,-336.42578125
1730768170.9526563,-4.39453125,-490.72265625,-176.26953125,121.58203125,146.97265625
1730768170.9565625,320.3125,-752.44140625,-202.1484375,272.94921875,551.26953125
1730768170.9604688,78.61328125,-49.31640625,65.4296875,-124.51171875,-12.6953125
1730768170.964375,-334.47265625,45.41015625,-19.53125,-348.6328125,-315.4296875
1730768170.9682813,-117.1875,-375.9765625,-125.48828125,-10.25390625,6.8359375
1730768170.9721875,343.26171875,-158.69140625,36.1328125,291.50390625,203.61328125
1730768170.9760938,250.48828125,322.265625,127.9296875,11.23046875,-76.171875
1730768170.976125,-259.765625,25.87890625,-124.0234375,-333.0078125,-227.5390625
1730768170.9800313,-241.2109375,-401.3671875,-203.61328125,-122.0703125,-54.6875
1730768170.9839375,259.27734375,60.05859375,61.03515625,244.62890625,-18.06640625
1730768170.9878438,338.8671875,241.69921875,68.84765625,132.32421875,-73.2421875
1730768170.99175,-157.2265625,-386.23046875,-263.18359375,-253.90625,-26.3671875
1730768170.9956563,-332.51953125,-668.9453125,-358.3984375,-227.5390625,76.171875
1730768170.9995625,136.71875,-278.3203125,-41.9921875,197.265625,71.2890625
1730768171.0034688,409.1796875,291.9921875,158.69140625,242.67578125,-79.58984375
1730768171.007375,9.765625,33.203125,-128.41796875,-177.734375,-149.4140625
1730768171.0112813,-377.44140625,-988.76953125,-626.953125,-287.109375,274.4140625
1730768171.0151875,-20.01953125,-629.39453125,-272.4609375,78.61328125,314.94140625
1730768171.0190938,420.41015625,359.375,200.1953125,273.92578125,-104.4921875
1730768171.036125,145.01953125,-290.52734375,-204.58984375,-77.1484375,36.62109375
1730768171.0400312,-327.63671875,-728.515625,-434.5703125,-342.7734375,75.68359375
1730768171.0439374,-113.28125,106.93359375,-11.71875,-41.015625,-167.48046875
1730768171.0478437,366.69921875,532.2265625,162.59765625,297.36328125,-131.34765625
1730768171.05175,262.6953125,183.59375,-44.43359375,59.5703125,-50.29296875
1730768171.0556562,-264.16015625,-333.0078125,-268.06640625,-315.91796875,-87.890625
1730768171.0595624,-267.08984375,-352.5390625,-277.83203125,-162.59765625,-95.21484375
1730768171.0634687,229.4921875,83.49609375,-12.6953125,235.3515625,-110.3515625
1730768171.067375,306.15234375,-331.0546875,-207.51953125,150.87890625,138.671875
1730768171.0712812,-182.12890625,-768.5546875,-495.60546875,-271.484375,178.22265625
1730768171.0751874,-342.28515625,-16.6015625,-232.91015625,-268.06640625,-230.95703125
1730768171.0790937,90.33203125,256.34765625,-93.26171875,148.4375,-167.48046875
1730768171.066125,358.88671875,186.03515625,-11.71875,238.76953125,-22.4609375
1730768171.0700312,12.6953125,159.1796875,-139.6484375,-163.0859375,-154.78515625
1730768171.0739374,-358.88671875,-78.61328125,-292.48046875,-309.5703125,-181.15234375
1730768171.0778437,-68.84765625,-158.203125,-244.140625,63.96484375,27.34375
1730768171.08175,325.1953125,-560.546875,-351.07421875,310.05859375,410.64453125
1730768171.0856562,119.62890625,-719.7265625,-424.31640625,-32.71484375,325.68359375
1730768171.0895624,-325.1953125,-374.51171875,-355.95703125,-330.078125,-67.87109375
1730768171.0934687,-197.265625,-479.00390625,-447.75390625,-66.40625,3.90625
1730768171.097375,275.87890625,-223.14453125,-399.90234375,261.71875,91.796875
1730768171.1012812,279.296875,144.04296875,-343.26171875,46.875,-118.1640625
1730768171.1051874,-208.49609375,10.7421875,-529.78515625,-351.07421875,-300.78125
1730768171.1090937,-310.546875,-540.52734375,-788.0859375,-242.67578125,-121.09375
1730768171.113125,113.76953125,-890.13671875,-871.09375,123.53515625,256.34765625
1730768171.1170313,272.94921875,-249.0234375,-809.5703125,34.1796875,46.875
1730768171.1209376,-201.66015625,-220.21484375,-948.2421875,-395.5078125,-252.44140625
1730768171.1248438,-522.94921875,-737.79296875,-966.796875,-458.0078125,-209.9609375
1730768171.12875,-152.34375,-569.3359375,-927.24609375,-79.58984375,-97.16796875
1730768171.1326563,157.2265625,-394.04296875,-906.25,20.99609375,-10.7421875
1730768171.1365626,-190.91796875,-707.51953125,-876.953125,-402.34375,-99.12109375
1730768171.1404688,-643.5546875,-989.2578125,-937.01171875,-589.84375,105.95703125
1730768171.144375,-387.20703125,-939.94140625,-868.65234375,-238.28125,372.0703125
1730768171.1482813,110.3515625,-248.046875,-598.14453125,10.25390625,26.3671875
1730768171.1521876,-39.55078125,-33.69140625,-661.62109375,-291.9921875,-142.08984375
1730768171.1560938,-541.50390625,-516.6015625,-804.19921875,-598.6328125,-147.4609375
1730768171.156125,-431.15234375,-353.515625,-698.73046875,-346.19140625,-195.3125
1730768171.1600313,64.453125,159.1796875,-527.34375,41.9921875,-135.7421875
1730768171.1639376,72.265625,52.24609375,-578.61328125,-106.4453125,-99.609375
1730768171.1678438,-418.45703125,-539.55078125,-741.2109375,-469.23828125,-3.41796875
1730768171.17175,-511.23046875,-603.02734375,-688.4765625,-369.140625,-52.734375
1730768171.1756563,-25.390625,-180.17578125,-529.78515625,52.734375,0.0
1730768171.1795626,216.796875,-82.03125,-526.85546875,95.703125,117.1875
1730768171.1834688,-231.93359375,-803.22265625,-839.84375,-290.52734375,329.1015625
1730768171.187375,-544.43359375,-888.18359375,-774.4140625,-361.81640625,314.94140625
1730768171.1912813,-82.51953125,173.828125,-333.0078125,60.05859375,-87.890625
1730768171.1951876,301.26953125,372.55859375,-371.58203125,253.41796875,20.01953125
1730768171.1990938,-7.32421875,22.4609375,-518.5546875,-119.140625,5.37109375
1730768171.203125,-413.0859375,130.37109375,-419.43359375,-325.1953125,-263.671875
1730768171.2070312,-155.2734375,310.05859375,-338.37890625,18.06640625,-228.515625
1730768171.2109375,302.734375,326.171875,-259.27734375,333.984375,-4.39453125
1730768171.2148438,189.94140625,266.6015625,-288.0859375,64.94140625,-39.0625
1730768171.21875,-300.78125,176.7578125,-401.85546875,-283.69140625,-194.82421875
1730768171.2226562,-261.23046875,-12.20703125,-352.5390625,-81.54296875,-109.86328125
1730768171.2265625,233.88671875,-258.30078125,-293.9453125,308.10546875,316.40625
1730768171.2304688,320.80078125,-71.77734375,-272.94921875,172.8515625,284.66796875
1730768171.234375,-142.08984375,247.55859375,-282.71484375,-240.72265625,-169.43359375
1730768171.2382812,-292.48046875,223.6328125,-244.140625,-164.0625,-290.52734375
1730768171.2421875,135.7421875,-359.86328125,-342.28515625,272.94921875,201.171875
1730768171.2460938,394.04296875,-452.1484375,-213.37890625,307.6171875,452.1484375
1730768171.247125,44.43359375,332.03125,41.50390625,-117.1875,-141.11328125
1730768171.2510312,-302.734375,83.0078125,-190.91796875,-220.21484375,-259.765625
1730768171.2549374,33.203125,5.37109375,-38.0859375,171.875,-58.59375
1730768171.2588437,432.12890625,365.72265625,194.82421875,386.23046875,21.97265625
1730768171.26275,181.15234375,172.8515625,70.80078125,50.29296875,-1.46484375
1730768171.2666562,-286.1328125,-176.7578125,-20.99609375,-204.1015625,-14.6484375
1730768171.2705624,-136.23046875,-834.9609375,-259.765625,90.33203125,393.5546875
1730768171.2744687,363.76953125,-614.74609375,-46.38671875,397.4609375,450.68359375
1730768171.278375,348.14453125,479.00390625,288.0859375,146.97265625,-75.1953125
1730768171.2822812,-194.3359375,133.7890625,24.4140625,-214.35546875,-213.8671875
1730768171.2861874,-218.75,-64.453125,74.70703125,-68.359375,-154.78515625
1730768171.2900937,304.19921875,596.19140625,311.03515625,332.03125,-95.703125
1730768171.309125,416.9921875,734.375,296.875,255.37109375,-125.9765625
1730768171.3130312,-101.07421875,-94.7265625,12.20703125,-161.1328125,26.85546875
1730768171.3169374,-319.82421875,-353.515625,-3.41796875,-155.76171875,-0.48828125
1730768171.3208437,147.94921875,399.90234375,283.69140625,256.34765625,-148.92578125
1730768171.32475,457.03125,707.03125,341.30859375,332.03125,-156.25
1730768171.3286562,40.52734375,-200.1953125,-45.8984375,-61.5234375,100.5859375
1730768171.3325624,-381.34765625,-869.140625,-195.3125,-196.2890625,368.1640625
1730768171.3364687,-47.36328125,5.859375,250.0,158.69140625,31.25
1730768171.340375,381.34765625,641.6015625,342.7734375,391.6015625,-90.33203125
1730768171.3442812,120.1171875,-87.890625,88.8671875,63.4765625,107.421875
1730768171.3481874,-387.6953125,-436.03515625,57.12890625,-226.5625,28.3203125
1730768171.3520937,-205.078125,299.8046875,280.2734375,33.203125,-207.51953125
1730768171.351125,301.7578125,476.07421875,299.31640625,371.09375,-84.9609375
1730768171.3550313,257.32421875,256.34765625,233.3984375,166.50390625,-28.80859375
1730768171.3589375,-272.94921875,92.28515625,179.6875,-203.61328125,-169.921875
1730768171.3628438,-353.515625,-54.19921875,165.52734375,-85.9375,-169.921875
1730768171.36675,141.11328125,-46.875,226.07421875,299.31640625,146.97265625
1730768171.3706563,330.078125,-124.51171875,208.984375,255.859375,261.23046875
1730768171.3745625,-131.8359375,-268.5546875,126.953125,-158.69140625,-41.50390625
1730768171.3784688,-381.34765625,-281.73828125,119.140625,-176.26953125,-123.53515625
1730768171.382375,62.01171875,-70.3125,208.0078125,221.6796875,10.7421875
1730768171.3862813,363.76953125,-629.39453125,-28.80859375,349.12109375,466.796875
1730768171.3901875,-7.8125,-943.84765625,-209.47265625,-23.4375,465.33203125
1730768171.3940938,-401.3671875,-120.1171875,87.890625,-200.68359375,-141.11328125
1730768171.396125,-106.93359375,131.34765625,161.1328125,143.5546875,-125.9765625
1730768171.4000313,387.6953125,315.4296875,210.9375,390.625,-17.578125
1730768171.4039376,222.65625,516.6015625,208.0078125,85.44921875,-185.546875
1730768171.4078438,-346.19140625,229.98046875,86.42578125,-251.953125,-274.4140625
1730768171.41175,-229.00390625,-18.06640625,140.625,-21.97265625,-143.5546875
1730768171.4156563,291.9921875,31.73828125,200.1953125,301.26953125,51.7578125
1730768171.4195626,291.9921875,102.05078125,106.93359375,97.65625,37.59765625
1730768171.4234688,-196.2890625,-32.2265625,84.47265625,-245.60546875,-12.6953125
1730768171.427375,-338.37890625,-603.515625,-147.94921875,-154.296875,163.57421875
1730768171.4312813,158.203125,-769.04296875,-171.875,222.16796875,383.7890625
1730768171.4351876,432.6171875,264.6484375,230.46875,215.8203125,37.109375
1730768171.4390938,-42.48046875,324.21875,83.49609375,-177.24609375,-272.4609375
1730768171.441125,-407.71484375,-140.13671875,-36.62109375,-248.046875,-251.46484375
1730768171.4450312,28.3203125,275.87890625,154.78515625,120.1171875,-179.19921875
1730768171.4489374,455.56640625,672.8515625,215.33203125,267.578125,-124.0234375
1730768171.4528437,109.86328125,162.59765625,21.97265625,-97.65625,-81.0546875
1730768171.45675,-390.625,-585.44921875,-245.1171875,-308.59375,30.2734375
1730768171.4606562,-135.7421875,-391.6015625,-105.46875,-6.8359375,114.2578125
1730768171.4645624,387.6953125,194.3359375,150.87890625,258.30078125,69.82421875
1730768171.4684687,240.72265625,80.078125,-32.71484375,17.08984375,-9.765625
1730768171.472375,-385.25390625,-676.7578125,-378.41796875,-313.96484375,186.5234375
1730768171.4762812,-342.28515625,-482.91015625,-153.80859375,-163.0859375,131.34765625
1730768171.4801874,267.578125,514.6484375,211.42578125,176.7578125,-137.6953125
1730768171.4840937,339.84375,285.64453125,-49.8046875,59.08203125,-1.953125
1730768171.487125,-222.65625,-320.80078125,-364.74609375,-326.171875,20.5078125
1730768171.4910312,-364.74609375,94.23828125,-50.78125,-283.69140625,-245.60546875
1730768171.4949374,159.1796875,512.6953125,161.1328125,95.21484375,-202.1484375
1730768171.4988437,432.12890625,239.2578125,50.78125,120.1171875,24.4140625
1730768171.50275,-20.01953125,-111.328125,-118.1640625,-276.85546875,-49.31640625
1730768171.5066562,-386.23046875,-180.17578125,-239.74609375,-375.9765625,-155.2734375
1730768171.5105624,24.4140625,-8.7890625,-31.73828125,-18.06640625,-74.21875
1730768171.5144687,443.359375,-218.75,-91.796875,159.1796875,218.26171875
1730768171.518375,136.71875,-697.75390625,-357.91015625,-175.78125,328.125
1730768171.5222812,-359.375,-101.07421875,-176.26953125,-432.12890625,-168.45703125
1730768171.5261874,-131.34765625,278.80859375,-20.01953125,-170.41015625,-265.625
1730768171.5300937,395.01953125,184.08203125,85.9375,131.34765625,69.82421875
1730768171.531125,308.10546875,203.61328125,71.2890625,-90.8203125,79.1015625
1730768171.5350313,-250.0,224.12109375,-99.609375,-438.96484375,-250.48828125
1730768171.5389376,-279.296875,139.16015625,-189.94140625,-279.78515625,-240.234375
1730768171.5428438,269.53125,-145.99609375,-122.0703125,104.98046875,270.99609375
1730768171.54675,387.20703125,-43.9453125,-37.109375,12.6953125,286.62109375
1730768171.5506563,-159.1796875,-20.01953125,-156.73828125,-370.60546875,-30.2734375
1730768171.5545626,-378.41796875,-246.58203125,-272.94921875,-345.21484375,26.85546875
1730768171.5584688,87.40234375,-732.421875,-368.1640625,37.109375,429.6875
1730768171.562375,428.7109375,-475.09765625,-138.18359375,92.28515625,360.83984375
1730768171.5662813,42.96875,383.30078125,59.08203125,-284.1796875,-242.1875
1730768171.5701876,-413.0859375,-63.96484375,-279.296875,-404.296875,-320.80078125
1730768171.5740938,-41.50390625,17.08984375,-120.1171875,-76.66015625,-154.78515625
1730768171.579125,474.12109375,652.34375,163.57421875,130.859375,-112.79296875
1730768171.5830312,218.26171875,556.640625,41.50390625,-152.83203125,-190.91796875
1730768171.5869374,-359.86328125,-180.17578125,-203.125,-394.53125,-82.03125
1730768171.5908437,-208.49609375,-266.11328125,-179.6875,-160.64453125,-10.25390625
1730768171.59475,378.41796875,430.17578125,77.1484375,157.2265625,-81.54296875
1730768171.5986562,348.6328125,349.12109375,52.734375,-19.53125,-70.80078125
1730768171.6025624,-292.48046875,-565.91796875,-401.3671875,-340.8203125,228.02734375
1730768171.6064687,-382.8125,-824.21875,-444.82421875,-225.5859375,333.984375
1730768171.610375,250.0,228.515625,72.75390625,100.5859375,-82.03125
1730768171.6142812,441.89453125,596.19140625,93.26171875,61.5234375,-158.69140625
1730768171.6181874,-123.53515625,75.68359375,-178.7109375,-305.6640625,-146.97265625
1730768171.6220937,-431.15234375,4.8828125,-190.91796875,-339.35546875,-200.68359375
1730768171.621125,57.12890625,440.4296875,48.828125,36.62109375,-154.296875
1730768171.6250312,449.70703125,511.23046875,91.796875,157.71484375,-70.3125
1730768171.6289375,18.5546875,85.9375,-153.80859375,-200.68359375,-86.42578125
1730768171.6328437,-431.15234375,-202.63671875,-285.15625,-331.54296875,-92.28515625
1730768171.63675,-74.21875,-83.984375,-122.55859375,0.0,-47.8515625
1730768171.6406562,406.73828125,159.1796875,24.90234375,186.5234375,45.8984375
1730768171.6445625,175.29296875,-569.3359375,-408.203125,-65.4296875,509.765625
1730768171.6484687,-423.828125,-976.07421875,-582.03125,-343.75,516.11328125
1730768171.652375,-258.30078125,-30.2734375,-140.13671875,-159.1796875,-108.3984375
1730768171.6562812,340.33203125,286.1328125,-50.29296875,176.7578125,-116.69921875
1730768171.6601875,328.61328125,119.62890625,-216.30859375,38.0859375,-15.625
1730768171.6640937,-262.6953125,188.4765625,-283.203125,-305.6640625,-255.859375
1730768171.668125,-392.08984375,215.33203125,-243.65234375,-215.33203125,-243.65234375
1730768171.6720312,160.15625,235.3515625,-74.70703125,152.83203125,5.37109375
1730768171.6759374,425.29296875,302.734375,1.46484375,151.85546875,49.8046875
1730768171.6798437,-85.9375,308.59375,-188.96484375,-235.3515625,-143.06640625
1730768171.68375,-423.33984375,72.265625,-327.1484375,-290.0390625,-192.87109375
1730768171.6876562,51.7578125,-168.45703125,-244.140625,73.73046875,35.64453125
1730768171.6915624,453.61328125,-98.14453125,-115.234375,173.33984375,104.4921875
1730768171.6954687,79.58984375,-43.45703125,-238.28125,-189.453125,-88.37890625
1730768171.699375,-443.84765625,-332.03125,-377.9296875,-368.1640625,-147.94921875
1730768171.7032812,-152.83203125,-331.0546875,-284.66796875,-56.15234375,-33.203125
1730768171.7071874,437.5,223.6328125,-20.5078125,201.66015625,51.7578125
1730768171.7110937,303.22265625,421.38671875,-13.18359375,-41.015625,-81.0546875
1730768171.726125,-321.77734375,84.9609375,-239.74609375,-334.47265625,-245.60546875
1730768171.7300313,-298.33984375,-678.22265625,-505.37109375,-147.94921875,123.046875
1730768171.7339375,317.3828125,-591.796875,-262.6953125,178.22265625,388.18359375
1730768171.7378438,422.8515625,168.45703125,-5.37109375,38.57421875,44.43359375
1730768171.74175,-197.75390625,-211.9140625,-363.76953125,-304.6875,-103.515625
1730768171.7456563,-391.6015625,-823.73046875,-512.6953125,-248.53515625,297.36328125
1730768171.7495625,190.91796875,-449.70703125,-202.1484375,72.265625,402.34375
1730768171.7534688,520.5078125,471.19140625,131.34765625,88.37890625,-61.03515625
1730768171.757375,-11.23046875,123.53515625,-205.078125,-253.41796875,-137.6953125
1730768171.7612813,-481.4453125,-566.40625,-485.83984375,-336.9140625,26.3671875
1730768171.7651875,-32.2265625,-102.05078125,-120.60546875,-11.71875,30.2734375
1730768171.7690938,480.95703125,598.6328125,160.64453125,149.90234375,-68.359375
1730768171.771125,128.41796875,98.6328125,-197.75390625,-150.390625,-24.4140625
1730768171.7750313,-460.44921875,-492.1875,-460.9375,-378.90625,-21.97265625
1730768171.7789376,-187.01171875,185.05859375,-38.57421875,-129.8828125,-159.1796875
1730768171.7828438,418.9453125,622.55859375,139.6484375,147.4609375,-78.61328125
1730768171.78675,287.109375,271.97265625,-91.30859375,-63.4765625,-3.41796875
1730768171.7906563,-380.859375,-314.453125,-353.515625,-377.44140625,71.2890625
1730768171.7945626,-383.30078125,-340.33203125,-294.43359375,-229.98046875,19.53125
1730768171.7984688,273.4375,310.05859375,29.78515625,121.58203125,-116.69921875
1730768171.802375,391.6015625,-116.2109375,-200.68359375,50.78125,145.01953125
1730768171.8062813,-246.09375,-813.4765625,-497.0703125,-315.91796875,265.13671875
1730768171.8101876,-470.21484375,-47.36328125,-232.421875,-307.12890625,-142.08984375
1730768171.8140938,105.95703125,367.67578125,-59.08203125,51.7578125,-147.4609375
1730768171.817125,461.9140625,163.0859375,-66.40625,109.86328125,0.48828125
1730768171.8210313,-22.94921875,-62.01171875,-269.53125,-249.0234375,-88.37890625
1730768171.8249376,-493.1640625,27.34375,-288.0859375,-369.62890625,-251.46484375
1730768171.8288438,-79.58984375,144.53125,-138.671875,-48.828125,-83.49609375
1730768171.83275,414.0625,-413.0859375,-236.81640625,138.671875,449.21875
1730768171.8366563,125.0,-622.55859375,-366.69921875,-144.04296875,374.0234375
1730768171.8405626,-431.640625,-257.32421875,-278.80859375,-378.41796875,-64.94140625
1730768171.8444688,-247.0703125,-212.890625,-291.9921875,-162.59765625,-77.63671875
1730768171.848375,375.0,-448.2421875,-280.76171875,121.09375,276.3671875
1730768171.8522813,351.07421875,-76.171875,-42.96875,-65.4296875,112.79296875
1730768171.8561876,-287.59765625,316.89453125,-116.69921875,-376.46484375,-279.296875
1730768171.8600938,-392.578125,-35.15625,-280.2734375,-250.0,-173.828125
1730768171.863125,253.41796875,210.9375,-18.5546875,82.03125,-49.31640625
1730768171.8670313,484.375,625.48828125,107.421875,20.01953125,-102.05078125
1730768171.8709376,-131.34765625,358.3984375,-142.578125,-325.1953125,-204.1015625
1730768171.8748438,-497.0703125,-208.0078125,-280.76171875,-324.21875,31.25
1730768171.87875,47.36328125,6.34765625,-21.484375,10.25390625,144.04296875
1730768171.8826563,481.93359375,345.703125,58.59375,84.47265625,-15.13671875
1730768171.8865626,19.04296875,-13.671875,-178.7109375,-257.8125,-126.46484375
1730768171.8904688,-538.57421875,-668.9453125,-477.05078125,-401.85546875,48.828125
1730768171.894375,-186.03515625,-723.6328125,-391.11328125,-127.44140625,300.29296875
1730768171.8982813,459.47265625,390.13671875,100.5859375,62.01171875,23.4375
1730768171.9021876,238.76953125,495.60546875,-1.953125,-186.5234375,-151.85546875
1730768171.9060938,-443.84765625,-92.7734375,-274.90234375,-432.12890625,-155.2734375
1730768171.906125,-309.08203125,71.77734375,-108.88671875,-213.37890625,-149.90234375
1730768171.9100313,380.37109375,582.51953125,145.01953125,97.65625,-115.72265625
1730768171.9139376,378.41796875,462.40234375,9.765625,-45.8984375,-100.09765625
1730768171.9178438,-343.26171875,-394.04296875,-322.75390625,-357.421875,-24.90234375
1730768171.92175,-490.234375,-417.48046875,-310.546875,-275.87890625,-48.828125
1730768171.9256563,169.43359375,149.4140625,-46.875,45.41015625,20.99609375
